15432596480.000000, 210596256.000000, 227560272.000000, 257685952.000000, 296546304.000000, 335212416.000000, 355202720.000000, 328960768.000000, 226042240.000000, 57578336.000000, 98545152.000000, 3010319360.000000, 141797785600.000000, 56489259008.000004, 12754445312.000000, 5509853696.000000, 2459454976.000000, 786038400.000000, 30964112.000000, 679558912.000000, 6814830592.000000, 143089598463.999987, 57499766783.999991, 7168121344.000000, 1734747648.000000, 368890240.000000, 33228064.000000, 29022932.000000, 104326160.000000, 157445088.000000, 158492192.000000, 118769040.000000, 66473204.000000, 25632048.000000, 9840549.000000, 13460998.000000, 27188360.000000, 37758452.000000, 38594280.000000, 30137482.000000, 18081162.000000, 9435115.000000, 7273691.500000, 10707858.000000, 15764578.000000, 18571410.000000, 17341552.000000, 13258685.000000, 8738863.000000, 6204858.000000, 6519539.000000, 8644574.000000, 10705337.000000, 11372151.000000, 10101636.000000, 7821453.000000, 5681699.000000, 4675780.500000, 4743812.500000, 5263316.000000, 5399254.000000, 4712583.000000, 3360054.250000, 2033822.250000
19576207360.000000, 101639688.000000, 117483248.000000, 148498992.000000, 199111152.000000, 278449152.000000, 401949248.000000, 607263744.000000, 971247360.000000, 1696253440.000000, 3560278272.000000, 10936372224.000001, 180146536448.000002, 37451026431.999999, 5532966912.000000, 1888690944.000000, 881293312.000000, 601799168.000000, 810114944.000000, 2005288832.000000, 8035982848.000000, 140527042559.999990, 63972585472.000003, 11381729280.000000, 5106287104.000000, 3057567488.000000, 2117397248.000000, 1590161152.000000, 1259993216.000000, 1036664192.000000, 876694656.000000, 757970048.000000, 665932288.000000, 593708480.000000, 531365120.000000, 485208480.000000, 444891904.000000, 410757248.000000, 382890944.000000, 357542976.000000, 336015936.000000, 317552608.000000, 300728864.000000, 287493440.000000, 273715008.000000, 262482736.000000, 251981856.000000, 243067040.000000, 234921312.000000, 227796032.000000, 221564000.000000, 215572992.000000, 210174928.000000, 205851792.000000, 201987744.000000, 198134624.000000, 195223600.000000, 192457888.000000, 190007296.000000, 188558624.000000, 187064288.000000, 185890144.000000, 184805552.000000, 184743376.000000
14935528448.000000, 8642903.000000, 17595536.000000, 35115772.000000, 65038416.000000, 112911344.000000, 191241920.000000, 325717184.000000, 580348928.000000, 1133108352.000000, 2599258624.000000, 8981590016.000000, 170732912640.000010, 42692014080.000001, 8069657600.000000, 3823012096.000000, 2632554496.000000, 2373833728.000000, 2791820032.000000, 4507094016.000000, 11955064832.000000, 153754255359.999990, 56535744512.000000, 8689505280.000000, 3520142336.000000, 1975106432.000000, 1296773376.000000, 937835200.000000, 722908480.000000, 583262656.000000, 485577696.000000, 414237120.000000, 360179808.000000, 318961600.000000, 284944576.000000, 258175920.000000, 235870416.000000, 216959664.000000, 201621840.000000, 187953008.000000, 176479264.000000, 166278624.000000, 157625824.000000, 148155328.000000, 142434000.000000, 136480400.000000, 131357608.000000, 126501280.000000, 122247512.000000, 118531016.000000, 115197056.000000, 111736968.000000, 109196120.000000, 107099712.000000, 104754704.000000, 102873464.000000, 101305264.000000, 99953672.000000, 98907592.000000, 97882688.000000, 97119992.000000, 96323352.000000, 95829072.000000, 95611968.000000
10658497536.000000, 132901032.000000, 142615520.000000, 163004400.000000, 196612240.000000, 249682912.000000, 335665280.000000, 481182400.000000, 749678464.000000, 1318046592.000000, 2833824000.000000, 9314419712.000000, 171729879040.000010, 42426093568.000001, 8059056640.000000, 3894169600.000000, 2758357504.000000, 2555893248.000000, 3046373888.000000, 4886222848.000000, 12625263615.999999, 156254765055.999994, 55012990975.999999, 8101185024.000000, 3155882240.000000, 1706142848.000000, 1087922688.000000, 766880320.000000, 579171456.000000, 457074656.000000, 374139776.000000, 314423904.000000, 269901856.000000, 235348080.000000, 212038880.000000, 188585120.000000, 171129472.000000, 156100064.000000, 143607232.000000, 133430800.000000, 124450256.000000, 116767864.000000, 110782960.000000, 103040520.000000, 98540392.000000, 94461680.000000, 90878592.000000, 87074672.000000, 83756160.000000, 80812704.000000, 78662160.000000, 76661392.000000, 74403584.000000, 72765840.000000, 71119816.000000, 69925784.000000, 68818320.000000, 67852312.000000, 66991388.000000, 66086232.000000, 65597824.000000, 65215164.000000, 65005932.000000, 64689844.000000
9764206592.000000, 77023312.000000, 93376280.000000, 125182256.000000, 176034160.000000, 254953552.000000, 380723904.000000, 586194304.000000, 952286208.000000, 1690081280.000000, 3553454592.000000, 10959168512.000000, 180401995775.999975, 37254737919.999999, 5406715392.000000, 1777213568.000000, 764909760.000000, 471953728.000000, 653919488.000000, 1795655680.000000, 7689501184.000000, 139312168959.999990, 64693903360.000002, 11648049152.000000, 5266613248.000000, 3176759808.000000, 2208312064.000000, 1661742592.000000, 1320908160.000000, 1088294144.000000, 921063296.000000, 797052224.000000, 700781440.000000, 623948288.000000, 566712192.000000, 514198272.000000, 471227776.000000, 436177888.000000, 405002048.000000, 378775552.000000, 356254752.000000, 336398720.000000, 318650112.000000, 305435328.000000, 290303616.000000, 278597152.000000, 267554864.000000, 258238320.000000, 249446224.000000, 241842096.000000, 235287232.000000, 228979408.000000, 223272880.000000, 218774320.000000, 214531264.000000, 210861488.000000, 207361504.000000, 205008112.000000, 202622240.000000, 200330992.000000, 198775440.000000, 197641520.000000, 196726464.000000, 196387184.000000
11607907328.000000, 52036488.000000, 56609732.000000, 66850000.000000, 84314472.000000, 113238360.000000, 163414384.000000, 255158736.000000, 438885952.000000, 869127296.000000, 2086830848.000000, 7806211584.000000, 164517036032.000017, 46418976768.000001, 9980583936.000000, 5354780672.000000, 4075388416.000000, 3884913664.000000, 4524558336.000000, 6745420288.000000, 15538538495.999999, 166058786816.000009, 49517240319.999999, 6112244736.000000, 1989492480.000000, 903073920.000000, 482615872.000000, 286648480.000000, 183441504.000000, 123741120.000000, 86901824.000000, 63068376.000000, 46932484.000000, 35891640.000000, 26216098.000000, 21148836.000000, 16983190.000000, 13623897.000000, 10968256.000000, 9025926.000000, 7389758.000000, 5956046.500000, 4939909.000000, 4391748.000000, 3528053.500000, 2931155.000000, 2453134.000000, 2049085.000000, 1696821.000000, 1442481.000000, 1168092.250000, 968550.250000, 816835.312500, 647097.062500, 536407.500000, 439280.312500, 342516.312500, 255031.171875, 206099.750000, 149567.859375, 101161.710938, 72957.468750, 52017.722656, 40832.660156
12004927488.000000, 244372144.000000, 264324352.000000, 302360288.000000, 364086304.000000, 458797056.000000, 605734336.000000, 844606080.000000, 1260299264.000000, 2069820672.000000, 4102700544.000000, 11911481344.000001, 184325390335.999990, 35408252928.000003, 4649654272.000000, 1285674880.000000, 389306720.000000, 151716640.000000, 354966560.000000, 1482678656.000000, 7289892352.000000, 138245603327.999997, 65179041791.999996, 11784097792.000000, 5326295040.000000, 3198918400.000000, 2216082944.000000, 1663031296.000000, 1315976448.000000, 1081584256.000000, 912109952.000000, 787579264.000000, 691037248.000000, 614929920.000000, 547416320.000000, 500449472.000000, 458575776.000000, 423225824.000000, 392940384.000000, 367041600.000000, 344472352.000000, 325007648.000000, 307825664.000000, 292496800.000000, 279219840.000000, 267799680.000000, 256972320.000000, 247801040.000000, 239271856.000000, 231974192.000000, 225286400.000000, 219355104.000000, 213713008.000000, 209259808.000000, 204829856.000000, 201175040.000000, 198293408.000000, 195861200.000000, 192836128.000000, 191151696.000000, 189745216.000000, 188415200.000000, 187887728.000000, 186914560.000000
8244276736.000000, 11878140.000000, 18491244.000000, 31976328.000000, 54921360.000000, 92382560.000000, 155385568.000000, 266433088.000000, 482643520.000000, 968036480.000000, 2303358208.000000, 8332445696.000000, 167418724351.999998, 44632342528.000003, 9046801408.000000, 4590715392.000000, 3350339840.000000, 3118136320.000000, 3636455936.000000, 5591927296.000000, 13681050624.000001, 159645040640.000010, 53189222400.000000, 7463860224.000000, 2795479296.000000, 1467884672.000000, 913189888.000000, 632080704.000000, 470224096.000000, 368417536.000000, 299087104.000000, 249866896.000000, 214080496.000000, 187181760.000000, 164235312.000000, 147878368.000000, 134073216.000000, 122842704.000000, 113164800.000000, 104995904.000000, 97968792.000000, 92022648.000000, 87330640.000000, 81556352.000000, 78191184.000000, 74865304.000000, 71757896.000000, 68931632.000000, 66782892.000000, 64371148.000000, 62222116.000000, 60765668.000000, 59105308.000000, 57940356.000000, 56890040.000000, 55791972.000000, 54698592.000000, 53992464.000000, 53375000.000000, 52695960.000000, 52282024.000000, 51997788.000000, 51716648.000000, 51605472.000000
4478152704.000000, 255893312.000000, 271599488.000000, 300656320.000000, 346426816.000000, 418415168.000000, 532753504.000000, 717925056.000000, 1049985536.000000, 1726756352.000000, 3449942016.000000, 10473123840.000000, 176940089344.000006, 39722708991.999996, 6827904000.000000, 3006557952.000000, 1992962944.000000, 1814629376.000000, 2251772672.000000, 3917905408.000000, 11164640255.999999, 151477272575.999999, 57627721727.999997, 9019801600.000000, 3685564160.000000, 2065091328.000000, 1352260096.000000, 972943680.000000, 744868800.000000, 595457728.000000, 491504160.000000, 416432864.000000, 359752704.000000, 314146624.000000, 284320384.000000, 253288048.000000, 230069600.000000, 210469856.000000, 194012736.000000, 180151728.000000, 168636032.000000, 158241296.000000, 149412880.000000, 140004064.000000, 134156992.000000, 128385296.000000, 122631120.000000, 117862872.000000, 113817584.000000, 109878280.000000, 106618272.000000, 103728416.000000, 101083320.000000, 98575968.000000, 96403264.000000, 94748984.000000, 93366616.000000, 91722352.000000, 90495664.000000, 89709216.000000, 89028880.000000, 88303768.000000, 87840592.000000, 87700088.000000
4134490112.000000, 180873568.000000, 197955808.000000, 228914112.000000, 279001024.000000, 356379328.000000, 479062112.000000, 678553024.000000, 1034711168.000000, 1749051648.000000, 3567975680.000000, 10839734272.000000, 179229278207.999992, 38214201344.000000, 5993048576.000000, 2303586304.000000, 1302693120.000000, 1071395968.000000, 1375989120.000000, 2766606848.000000, 9290459136.000000, 144955326463.999987, 61396422656.000006, 10419142656.000000, 4525448704.000000, 2649545984.000000, 1802654720.000000, 1334939520.000000, 1047382144.000000, 853379712.000000, 716800256.000000, 615209152.000000, 536999296.000000, 475609984.000000, 431561600.000000, 389088448.000000, 355455008.000000, 327392992.000000, 303972032.000000, 283146496.000000, 265632960.000000, 250286272.000000, 236554448.000000, 227269168.000000, 215517376.000000, 206048240.000000, 197707600.000000, 190296144.000000, 183734608.000000, 178341760.000000, 173362240.000000, 168463216.000000, 164438304.000000, 160810000.000000, 157451152.000000, 154674656.000000, 152193328.000000, 150024576.000000, 148208816.000000, 146742784.000000, 145751472.000000, 144312752.000000, 144206032.000000, 143728288.000000
